id,observed_on,quality_grade,place_guess,latitude,longitude,private_latitude,private_longitude,scientific_name,common_name
21157486,2019-03-11,research,"Crystal Springs Regional Trail, CA, USA",37.5606916667,-122.3939816667,,,Umbellularia californica,California bay
21157488,2019-03-11,research,"Crystal Springs Regional Trail, CA, USA",37.5534266667,-122.3867183333,,,Pedicularis densiflora,Indian Warrior
21341686,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.466242255,-122.2939166799,,,Lupinus albifrons,Silver Lupine
21341688,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4660719427,-122.2927579656,,,Vicia sativa,Common Vetch
21341689,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4665999095,-122.2923502699,,,Heteromeles arbutifolia,Toyon
21341690,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4666850651,-122.2917279974,,,Erodium cicutarium,common stork's-bill
21341691,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4671959966,-122.2898397222,,,Claytonia perfoliata,miner's lettuce
21341692,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4668213139,-122.2903547064,,,Adelinia grande,Pacific hound's tongue
21341693,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.465731317,-122.2903976217,,,Primula hendersonii,Henderson's shooting star
21341695,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4669575624,-122.2889814154,,,Ranunculus californicus,California buttercup
21341698,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4676388011,-122.2873935476,,,Stellaria media,common chickweed
21341700,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4681497261,-122.287436463,,,Nemophila heterophylla,White nemophila
21341701,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4693078098,-122.2860631719,,,Adelinia grande,Pacific hound's tongue
21341703,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4737766667,-122.282635,,,Marah fabacea,California manroot
21341704,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4739266667,-122.28241,,,Adelinia grande,Pacific hound's tongue
21341705,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.473775,-122.2813783333,,,Toxicodendron diversilobum,Pacific poison oak
21341706,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.47366,-122.280105,,,Adelinia grande,Pacific hound's tongue
21341707,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4726033333,-122.2787283333,,,Veronica persica,bird's-eye speedwell
21341711,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4721083333,-122.27913,,,Bellis perennis,common daisy
21341714,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4721133333,-122.2790883333,,,Medicago arabica,Spotted medick
21341716,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4698683333,-122.2781766667,,,Pedicularis densiflora,Indian Warrior
21341718,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4714466667,-122.282985,,,Geranium dissectum,Cut-leaved crane's-bill
21341719,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4666566667,-122.2811866667,,,Toxicoscordion fremontii,Fremont's Deathcamas
21341720,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4649333333,-122.27915,,,Medicago polymorpha,bur clover
21341721,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4648916667,-122.281395,,,Lomatium dasycarpum,woollyfruit desertparsley
21341722,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.46632,-122.287825,,,Ceanothus cuneatus,Buckbrush
21341724,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4648316667,-122.2853266667,,,Lupinus albifrons,Silver Lupine
21341726,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.464225,-122.2836933333,,,Dichelostemma capitatum,Blue Dicks
21341729,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4634866667,-122.2788683333,,,Muilla maritima,Sea Muilla
21341731,2019-03-17,research,"California, US",37.5960550556,-122.324578138,37.463085,-122.2790116667,Fritillaria liliacea,Fragrant Fritillary
21341733,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.461735,-122.2817433333,,,Eschscholzia californica,California poppy
21341734,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4604583333,-122.2824366667,,,Solanum umbelliferum,bluewitch nightshade
21341736,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.46474,-122.2873383333,,,Rubus,brambles
21341737,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4653783333,-122.28805,,,Taraxia ovata,Sun Cup
21341738,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4665816667,-122.2943116667,,,Genista monspessulana,French broom
21341739,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.4664216667,-122.29197,,,Acacia dealbata,Silver wattle
21341742,2019-03-17,needs_id,"Edgewood Park & Nature Preserve, CA, USA",37.464725,-122.2968116667,,,Hirschfeldia incana,Shortpod Mustard
21341743,2019-03-17,research,"Edgewood Park & Nature Preserve, CA, USA",37.4645016667,-122.2969966667,,,Cardamine hirsuta,hairy bittercress
21578789,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.311825,-121.7033883333,,,Angiospermae,flowering plants
21578790,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.3118333333,-121.703395,,,Lepidium nitidum,Shining Pepperweed
21578791,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.309715,-121.70367,,,Lepidium nitidum,Shining Pepperweed
21578793,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3084683333,-121.71427,,,Viola pedunculata,California Golden Violet
21578794,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3110866667,-121.7140666667,,,Calandrinia menziesii,red maids
21578796,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.31106,-121.71422,,,Amsinckia,Fiddlenecks
21578799,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.31116,-121.714345,,,Spergularia rubra,Red Sand Spurrey
21578800,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3125833333,-121.7157966667,,,Primula clevelandii,Padre's Shooting Star
21578802,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3125733333,-121.715775,,,Primula clevelandii,Padre's Shooting Star
21578803,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3144233333,-121.71771,,,Lupinus bicolor,Miniature Lupine
21578805,2019-03-24,needs_id,"Joseph D. Grant County Park, CA, USA",37.32392,-121.7250583333,,,Plagiobothrys nothofulvus,Rusty Popcornflower
21578806,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.324315,-121.72566,,,Eschscholzia californica,California poppy
21578810,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3258016667,-121.726945,,,Nemophila menziesii,baby blue eyes
21578811,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.329115,-121.7287433333,,,Umbellularia californica,California bay
21578813,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.329085,-121.728665,,,Primula hendersonii,Henderson's shooting star
21578815,2019-03-24,research,"Joseph D. Grant County Park, CA, USA",37.3335966667,-121.7264666667,,,Solanum umbelliferum,bluewitch nightshade
21835973,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",37.926535,-122.633455,,,Trillium ovatum,Pacific trillium
21835974,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",37.9349183333,-122.636635,,,Fritillaria affinis,checker lily
21835980,2019-03-30,research,"Mt. Tamalpais Watershed, CA, USA",37.9243966667,-122.6294883333,,,Cardamine californica,milkmaids
21890956,2019-04-01,research,"Russian Ridge Open Space Preserve, CA, USA",37.318375,-122.1978783333,,,Sidalcea malviflora,Dwarf Checkermallow
22174575,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.206965,-121.7875583333,,,Erodium cicutarium,common stork's-bill
22174576,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2065916667,-121.7900616667,,,Layia platyglossa,tidy tips
22174580,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",37.206565,-121.7905883333,,,Leptosiphon parviflorus,variable linanthus
22174581,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2041033333,-121.77972,,,Erodium botrys,Mediterranean Stork's-bill
22174587,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",37.2043466667,-121.7789266667,,,Sidalcea malviflora,Dwarf Checkermallow
22174591,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2117783333,-121.7712133333,,,Primula hendersonii,Henderson's shooting star
22174592,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2133916667,-121.7726966667,,,Sisyrinchium bellum,western blue-eyed grass
22174595,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2136066667,-121.772885,,,Diplacus aurantiacus,orange bush monkeyflower
22174602,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2141,-121.7730733333,,,Lathyrus vestitus,Pacific pea
22174603,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2141233333,-121.7730983333,,,Sanicula bipinnatifida,Purple Sanicle
22174605,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.216365,-121.77648,,,Triteleia laxa,Ithuriel's Spear
22174608,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.216205,-121.7798283333,,,Toxicodendron diversilobum,Pacific poison oak
22174612,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.2177233333,-121.7841066667,,,Pholistoma auritum,Fiesta Flower
22174982,2019-04-07,research,"Santa Teresa County Park, CA, USA",37.21177,-121.7713066667,,,Allium serra,jeweled onion
22174983,2019-04-07,needs_id,"Santa Teresa County Park, CA, USA",37.2132633333,-121.7729033333,,,Sidalcea diploscypha,fringed checkerbloom
22501611,2019-04-14,casual,"Henry Coe State Park, CA, USA",,,,,Solanum umbelliferum,bluewitch nightshade
22501612,2019-04-14,casual,"Henry Coe State Park, CA, USA",,,,,Eschscholzia californica,California poppy
22501613,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0760933333,-121.4641866667,,,Triphysaria eriantha,Johnnytuck
22501614,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0759,-121.4637633333,,,Vicia villosa,hairy vetch
22501615,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0760183333,-121.4615316667,,,Geranium dissectum,Cut-leaved crane's-bill
22501616,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0757533333,-121.46123,,,Trifolium willdenovii,tomcat clover
22501618,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0757166667,-121.4609983333,,,Sisyrinchium bellum,western blue-eyed grass
22501619,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0764183333,-121.4614016667,,,Veronica persica,bird's-eye speedwell
22501620,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.076835,-121.4616533333,,,Trifolium,clovers
22501623,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0771533333,-121.461435,,,Primula hendersonii,Henderson's shooting star
22501624,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0771716667,-121.4610816667,,,Nemophila menziesii,baby blue eyes
22501625,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0774566667,-121.4606816667,,,Ranunculus californicus,California buttercup
22501626,2019-04-14,research,"Henry Coe State Park, CA, USA",37.07757,-121.4606416667,,,Ranunculus californicus,California buttercup
22501627,2019-04-14,research,"Henry Coe State Park, CA, USA",37.077665,-121.460365,,,Lathyrus vestitus,Pacific pea
22501628,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0768566667,-121.45953,,,Lysimachia arvensis,scarlet pimpernel
22501629,2019-04-14,research,"Henry Coe State Park, CA, USA",37.077655,-121.4584766667,,,Vicia sativa,Common Vetch
22501630,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0781566667,-121.4576583333,,,Trifolium depauperatum,cowbag clover
22501631,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0782033333,-121.45727,,,Eschscholzia californica,California poppy
22501632,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0790733333,-121.4559216667,,,Erodium botrys,Mediterranean Stork's-bill
22501633,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0907183333,-121.4549616667,,,Lupinus,lupines
22501636,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0921066667,-121.45577,,,Calandrinia menziesii,red maids
22501637,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0949316667,-121.4510783333,,,Leptosiphon parviflorus,variable linanthus
22501638,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0938816667,-121.4382133333,,,Trifolium depauperatum,cowbag clover
22501639,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0936283333,-121.43731,,,Triphysaria eriantha,Johnnytuck
22501640,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0941983333,-121.4340533333,,,Gilia tricolor,bird's-eye gilia
22501641,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0942,-121.434065,,,Chlorogalum pomeridianum,wavy-leafed soap plant
22501642,2019-04-14,research,"Henry Coe State Park, CA, USA",37.09427,-121.4340566667,,,Platystemon californicus,creamcups
22501643,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.094265,-121.4340916667,,,Phacelia distans,distant phacelia
22501645,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0895683333,-121.4416983333,,,Dichelostemma capitatum,Blue Dicks
22501647,2019-04-14,research,"Henry Coe State Park, CA, USA",37.08413,-121.4432583333,,,Medicago polymorpha,bur clover
22501648,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0883366667,-121.4427883333,,,Lamarckia aurea,goldentop grass
22501652,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0838916667,-121.4433716667,,,Geranium molle,Dove's-foot crane's-bill
22501653,2019-04-14,needs_id,"Henry Coe State Park, CA, USA",37.0784783333,-121.4473166667,,,Geranium molle,Dove's-foot crane's-bill
22501654,2019-04-14,research,"Henry Coe State Park, CA, USA",37.07764,-121.4479433333,,,Lysimachia arvensis,scarlet pimpernel
22501655,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0739366667,-121.452625,,,Primula hendersonii,Henderson's shooting star
22501656,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0728383333,-121.4569433333,,,Lupinus bicolor,Miniature Lupine
22567357,2019-04-14,research,"Henry Coe State Park, CA, USA",37.0882816667,-121.455195,,,Castilleja exserta,purple owl's-clover
22646500,2019-04-17,research,"Mission Peak, CA, USA",37.52709,-121.9117516667,,,Erodium moschatum,musk stork's-bill
22646502,2019-04-17,research,"Mission Peak, CA, USA",37.52207,-121.8927616667,,,Eschscholzia californica,California poppy
22646503,2019-04-17,needs_id,"Mission Peak, CA, USA",37.5220666667,-121.892755,,,Lupinus,lupines
22646504,2019-04-17,research,"Mission Peak, CA, USA",37.522035,-121.8926833333,,,Geranium molle,Dove's-foot crane's-bill
22646506,2019-04-17,research,"Mission Peak, CA, USA",37.51097,-121.8769433333,,,Lepidium nitidum,Shining Pepperweed
22646507,2019-04-17,needs_id,"Mission Peak, CA, USA",37.51095,-121.8768466667,,,Ranunculus,buttercups
22646510,2019-04-17,research,"Ed Levin County Park, CA, USA",37.48384,-121.871375,,,Lupinus bicolor,Miniature Lupine
22646517,2019-04-17,research,"Ed Levin County Park, CA, USA",37.4722433333,-121.8754416667,,,Raphanus sativus,wild radish
22646518,2019-04-17,research,"Ed Levin County Park, CA, USA",37.4717583333,-121.87528,,,Brassica rapa,field mustard
22646519,2019-04-17,research,"Ed Levin County Park, CA, USA",37.4717033333,-121.8752333333,,,Geranium dissectum,Cut-leaved crane's-bill
22646521,2019-04-17,research,"Ed Levin County Park, CA, USA",37.4716566667,-121.8751933333,,,Vicia sativa,Common Vetch
22646524,2019-04-17,research,"Ed Levin County Park, CA, USA",37.4622466667,-121.8732016667,,,Lepidium latifolium,broadleaved pepperweed
22864234,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2124,-121.718985,,,Silybum marianum,milk thistle
22864236,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2124366667,-121.71893,,,Castilleja exserta,purple owl's-clover
22864237,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.212215,-121.7182333333,,,Melilotus indicus,small melilot
22864238,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2118,-121.7183533333,,,Allium serra,jeweled onion
22864240,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2117183333,-121.718375,,,Trifolium willdenovii,tomcat clover
22864241,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2116033333,-121.7184883333,,,Plagiobothrys nothofulvus,Rusty Popcornflower
22864242,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2115566667,-121.7185533333,,,Plantago erecta,California plantain
22864244,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.21118,-121.7186066667,,,Lupinus,lupines
22864245,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.210985,-121.7184666667,,,Lupinus,lupines
22864246,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2105483333,-121.7178333333,,,Uropappus lindleyi,silverpuffs
22864250,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.210255,-121.7175433333,,,Layia platyglossa,tidy tips
22864251,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2095833333,-121.716835,,,Calystegia subacaulis,Hillside False Bindweed
22864256,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2087116667,-121.7148116667,,,Lysimachia arvensis,scarlet pimpernel
22864258,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.211665,-121.7099866667,,,Crepis,Hawksbeard
22864259,2019-04-21,needs_id,"Santa Clara County, US-CA, US",37.2568218778,-121.7769034568,37.2133566667,-121.7207616667,Dudleya abramsii setchellii,Santa Clara Valley Dudleya
22864261,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2117866667,-121.7096233333,,,Trifolium hirtum,Rose Clover
22864263,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2118566667,-121.708765,,,Sanicula bipinnatifida,Purple Sanicle
22864264,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2117533333,-121.7077216667,,,Castilleja densiflora densiflora,
22864265,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2115866667,-121.7074166667,,,Phacelia imbricata,Mountain Phacelia
22866171,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2115583333,-121.7074066667,,,Uropappus lindleyi,silverpuffs
22866172,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.21151,-121.7072233333,,,Achillea millefolium,common yarrow
22866174,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2115633333,-121.7063166667,,,Dichelostemma capitatum,Blue Dicks
22866180,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2097916667,-121.7030416667,,,Gilia,
22866183,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.209665,-121.7021383333,,,Silene gallica,Small-flowered Catchfly
22866184,2019-04-21,needs_id,"Santa Clara County, US-CA, US",37.2249144864,-121.660191389,37.2114983333,-121.7072,Dudleya abramsii setchellii,Santa Clara Valley Dudleya
22866185,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2098616667,-121.7016833333,,,Platystemon californicus,creamcups
22866186,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.209865,-121.7012783333,,,Spergularia macrotheca,Sticky Sand-Spurrey
22866188,2019-04-21,needs_id,"Santa Clara County, US-CA, US",37.2820024488,-121.6341700955,37.2097966667,-121.7009466667,Erysimum franciscanum,San Francisco wallflower
22866189,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2097066667,-121.7006766667,,,Gilia achilleifolia,California gilia
22866193,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2098133333,-121.69711,,,Sisyrinchium bellum,western blue-eyed grass
22866194,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2108366667,-121.6958966667,,,Erodium cicutarium,common stork's-bill
22866198,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2066683333,-121.6858583333,,,Platystemon californicus,creamcups
22866199,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2055883333,-121.6851116667,,,Lotus,bird's-foot-trefoils
22866200,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.20547,-121.6849533333,,,Astragalus gambelianus,Gambel's milkvetch
22866202,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2036366667,-121.6815333333,,,Dichelostemma capitatum,Blue Dicks
22866203,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2032433333,-121.6817016667,,,Layia,Tidytips
22866206,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.20213,-121.67816,,,Eschscholzia californica,California poppy
22866207,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.202065,-121.6779283333,,,Trifolium willdenovii,tomcat clover
22866212,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2019633333,-121.6774433333,,,Castilleja exserta,purple owl's-clover
22866217,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.2019433333,-121.67739,,,Uropappus lindleyi,silverpuffs
22866218,2019-04-21,needs_id,"Santa Clara County, US-CA, US",37.3579995635,-121.6985855703,37.2019583333,-121.67738,Leptosiphon ambiguus,Serpentine Leptosiphon
22866219,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.20195,-121.67732,,,Lupinus,lupines
22866220,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.202195,-121.6792566667,,,Nassella pulchra,purple needlegrass
22866225,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2160716667,-121.7155683333,,,Lupinus succulentus,arroyo lupine
22866227,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2161083333,-121.7158766667,,,Lupinus,lupines
22866228,2019-04-21,research,"Santa Clara County, US-CA, US",37.2259963574,-121.6626095397,37.2166466667,-121.7168916667,Cirsium fontinale campylon,Mount Hamilton fountain thistle
22866229,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.216735,-121.71697,,,Erythranthe guttata,Seep Monkeyflower
22866231,2019-04-21,research,"Coyote Ridge, San Jose, CA, USA",37.21676,-121.7169766667,,,Polypogon monspeliensis,rabbitfoot grass
22866237,2019-04-21,needs_id,"Coyote Ridge, San Jose, CA, USA",37.2164116667,-121.721265,,,Sidalcea diploscypha,fringed checkerbloom
22963475,2019-04-17,research,"Mission Peak, CA, USA",37.5287416667,-121.9099766667,,,Vicia villosa,hairy vetch
23086423,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3401316667,-121.7150333333,,,Vicia villosa,hairy vetch
23086424,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.34028,-121.7151166667,,,Rumex crispus,curly dock
23086425,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3487216667,-121.7109366667,,,Delphinium,larkspurs
23086429,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.348715,-121.7109233333,,,Sanicula bipinnatifida,Purple Sanicle
23086432,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3487133333,-121.71092,,,Lathyrus vestitus,Pacific pea
23086436,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3485233333,-121.7106666667,,,Adelinia grande,Pacific hound's tongue
23086439,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3476066667,-121.7095983333,,,Toxicodendron diversilobum,Pacific poison oak
23086443,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3469366667,-121.7071433333,,,Erodium botrys,Mediterranean Stork's-bill
23086446,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3469966667,-121.7033633333,,,Erodium cicutarium,common stork's-bill
23086450,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3496966667,-121.69599,,,Lupinus bicolor,Miniature Lupine
23086453,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3604933333,-121.6931666667,,,Castilleja exserta,purple owl's-clover
23086457,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3614683333,-121.6929333333,,,Sisyrinchium bellum,western blue-eyed grass
23086461,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3614883333,-121.6929383333,,,Trifolium willdenovii,tomcat clover
23086463,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3637533333,-121.69152,,,Sidalcea malviflora,Dwarf Checkermallow
23086465,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3638683333,-121.691435,,,Eschscholzia californica,California poppy
23086468,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3648516667,-121.691435,,,Sidalcea malviflora,Dwarf Checkermallow
23087226,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3800683333,-121.7056583333,,,Dichelostemma capitatum,Blue Dicks
23087227,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.380085,-121.70562,,,Matricaria discoidea,pineapple-weed
23087228,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.380115,-121.7056133333,,,Amsinckia,Fiddlenecks
23087230,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3800866667,-121.705385,,,Achillea millefolium,common yarrow
23087231,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3775366667,-121.7040066667,,,Rumex acetosella,Sheep's sorrel
23087236,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3771516667,-121.7074583333,,,Ranunculus californicus,California buttercup
23087239,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3774633333,-121.7074483333,,,Lysimachia arvensis,scarlet pimpernel
23087248,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3781316667,-121.7085716667,,,Lepidium nitidum,Shining Pepperweed
23087249,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3676133333,-121.7018366667,,,Limnanthes douglasii,Douglas' meadowfoam
23087250,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3781483333,-121.7086283333,,,Trifolium,clovers
23087254,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3674416667,-121.7018,,,Erodium cicutarium,common stork's-bill
23087259,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.35557,-121.6919733333,,,Viola pedunculata,California Golden Violet
23087263,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3555183333,-121.6919366667,,,Plagiobothrys nothofulvus,Rusty Popcornflower
23087268,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3507533333,-121.6891283333,,,Spergularia,Sand-Spurries
23087269,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.350025,-121.68801,,,Plantago lanceolata,ribwort plantain
23087278,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3276666667,-121.6804066667,,,Geranium molle,Dove's-foot crane's-bill
23087282,2019-04-25,needs_id,"Joseph Grant County Park, CA, USA",37.3181266667,-121.6749233333,,,Delphinium,larkspurs
23087283,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3173,-121.6750016667,,,Primula hendersonii,Henderson's shooting star
23087284,2019-04-25,research,"Joseph Grant County Park, CA, USA",37.3173,-121.6750066667,,,Lithophragma affine,San Francisco woodland-star
